contig,len,hit_count,have_result,best_hit_def,best_hit_accession,best_hit_bitscore,best_hit_length,best_hit_pident,is_contam
k141_12576,851,50.0,91.7743830787309,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,1391.68,781.0,99.4878361075544,True
k141_83834,1713,50.0,98.01517805020433,"Mycobacterium intracellulare strain FLAC0181, complete genome",CP023149,3024.63,1679.0,99.94044073853485,False
k141_42805,307,50.0,100.0,Methylobacterium brachiatum strain TX0642 chromosome,CP033231,428.685,252.0,97.61904761904762,False
k141_33402,1214,50.0,100.0,"Moraxella osloensis strain CCUG 350 chromosome, complete genome",CP014234,1979.58,1142.0,98.42381786339756,True
k141_33403,434,49.0,91.93548387096774,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,710.01,400.0,99.5,False
k141_113533,518,49.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,569.347,475.0,86.52631578947368,True
k141_22833,7313,45.0,97.98988103377548,"Salmonella enterica subsp. enterica strain LHST_2018 chromosome, complete genome",CP052767,12924.2,7166.0,100.0,False
k141_42808,444,50.0,87.61261261261261,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,702.797,389.0,100.0,True
k141_12591,400,49.0,84.25,"Mycolicibacterium mageritense JCM 12375 DNA, complete genome",AP022567,577.463,337.0,97.92284866468844,False
k141_22839,538,50.0,94.79553903345725,"Pseudomonas oryzihabitans strain USDA-ARS-USMARC-56511 chromosome, complete genome",CP013987,862.395,510.0,97.45098039215686,True
k141_22840,669,45.0,84.60388639760838,"Salmonella enterica subsp. enterica serovar Typhi strain CMCST_CEPR_1 chromosome, complete genome",CP053702,1012.98,566.0,99.64664310954063,False
k141_103599,1001,50.0,67.83216783216783,Rhizobacter sp. AJA081-3 chromosome,CP059067,217.691,599.0,69.44908180300501,False
k141_22841,895,50.0,94.97206703910616,"Corynebacterium singulare strain IBS B52218, complete genome",CP010827,1529.64,850.0,99.88235294117646,True
k141_22842,370,50.0,92.97297297297295,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,615.333,343.0,99.70845481049562,True
k141_113539,2023,49.0,98.26989619377164,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,3510.64,1986.0,99.19436052366568,True
k141_22844,305,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,407.044,260.0,94.6153846153846,True
k141_22845,421,50.0,93.58669833729216,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,401.634,232.0,98.27586206896552,False
k141_22846,443,50.0,94.3566591422122,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,695.583,415.0,97.10843373493977,True
k141_103603,400,49.0,94.0,Naegleria fowleri Karachi_NF001 strain,OD957125,467.457,366.0,88.25136612021858,False
k141_12597,2242,0.0,0.0,,,,,,False
k141_103611,367,50.0,84.19618528610354,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,545.002,309.0,99.02912621359224,False
k141_73148,984,50.0,92.78455284552844,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1539.56,913.0,97.37130339539978,True
k141_52949,688,50.0,65.40697674418605,"Phycicoccus sp. HDW14 chromosome, complete genome",CP049935,91.4547,85.0,83.52941176470588,False
k141_12603,540,50.0,17.962962962962962,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX",LN899827,79.7328,80.0,83.75,True
k141_103616,870,50.0,95.97701149425288,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1466.52,835.0,98.92215568862277,True
k141_2840,420,50.0,84.28571428571429,"Moraxella osloensis strain FDAARGOS_1202 chromosome, complete genome",CP069437,332.204,206.0,95.63106796116504,True
k141_12607,998,50.0,100.0,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1640.55,924.0,99.35064935064936,True
k141_52954,471,50.0,90.87048832271762,"Couchioplanes caeruleus strain TL65 chromosome, complete genome",CP092183,149.163,429.0,68.76456876456876,False
k141_2844,394,50.0,100.0,"Ralstonia insidiosa strain 15-1563-3 plasmid pB1901, complete sequence",CP093305,627.055,347.0,100.0,True
k141_103619,981,50.0,99.69418960244649,"Pseudomonas oryzihabitans strain FDAARGOS_657 chromosome, complete genome",CP044074,1586.45,949.0,97.04952581664912,True
k141_103623,563,50.0,92.36234458259324,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,718.125,488.0,92.41803278688523,True
k141_103629,327,50.0,100.0,"Ralstonia mannitolilytica strain SN82F48 plasmid pRMAN01, complete sequence",CP010801,530.575,296.0,99.66216216216216,True
k141_93683,370,49.0,82.97297297297297,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,527.87,307.0,98.0456026058632,True
k141_52963,623,50.0,99.19743178170144,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,1054.45,584.0,100.0,True
k141_103630,369,47.0,91.59891598915988,"Mycolicibacterium phocaicum strain RL-HY01 chromosome, complete genome",CP084713,607.218,336.0,100.0,False
k141_52967,394,50.0,51.015228426395936,"Gephyromycinifex aptenodytis strain NJES-13 chromosome, complete genome",CP051155,159.983,158.0,82.27848101265823,False
k141_103635,377,50.0,100.0,"Corynebacterium sp. FDAARGOS 1242 strain FDAARGOS_1242 chromosome, complete genome",CP069568,475.572,335.0,91.64179104477611,True
k141_103639,386,50.0,97.15025906735752,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,477.376,264.0,100.0,True
k141_2864,435,50.0,85.28735632183908,"Escherichia coli strain GENOMIC22-003 chromosome, complete genome",CP119116,670.336,371.0,100.0,False
k141_83862,676,50.0,87.42603550295858,"Priestia megaterium strain BHS1 chromosome, complete genome",CP058255,957.072,590.0,95.9322033898305,False
k141_73176,494,0.0,0.0,,,,,,False
k141_83867,397,50.0,25.944584382871536,"Moraxellaceae bacterium ARSSAG-00002335 DNA, putative prophage region, clone: 00002335_pp1",LC663098,140.146,77.0,100.0,True
k141_103645,488,50.0,92.21311475409836,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,808.294,450.0,99.77777777777776,True
k141_2870,762,50.0,93.30708661417324,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1175.28,661.0,99.3948562783661,True
k141_103649,1029,49.0,96.98736637512148,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1662.19,998.0,96.99398797595192,True
k141_22848,499,50.0,100.0,Corynebacterium aurimucosum strain DSM 44532 chromosome,CP071874,436.8,443.0,81.48984198645599,True
k141_52989,637,49.0,91.5227629513344,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,1052.65,583.0,100.0,False
k141_22852,511,49.0,93.34637964774952,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,861.493,477.0,100.0,False
k141_22853,740,50.0,89.72972972972973,Brevirhabdus pacifica strain DY6-4 chromosome,CP019124,730.749,662.0,84.44108761329305,False
k141_83875,452,50.0,93.141592920354,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,734.356,421.0,98.812351543943,True
k141_2886,340,40.0,100.0,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,392.617,260.0,93.84615384615384,False
k141_83882,433,49.0,91.68591224018476,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,717.224,397.0,100.0,False
k141_83886,325,49.0,100.0,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,468.359,264.0,99.24242424242424,False
k141_42810,28835,45.0,99.7537714582972,"Salmonella enterica subsp. enterica serovar Typhi strain 311189_201186 chromosome, complete genome",CP029958,51873.4,28764.0,100.0,False
k141_63049,630,50.0,94.92063492063492,"Pseudomonas psychrotolerans strain KNF2016 chromosome, complete genome",CP017024,1048.14,598.0,98.82943143812707,True
k141_63051,529,50.0,92.62759924385634,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,848.87,490.0,98.36734693877553,True
k141_22860,743,49.0,100.0,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,1290.69,715.0,100.0,False
k141_2895,3431,50.0,97.78490236082774,"Priestia megaterium strain BHS1 chromosome, complete genome",CP058255,5554.76,3351.0,96.80692330647568,False
k141_42818,386,49.0,100.0,"Cutibacterium acnes KPA171202 chromosome, complete genome",CP025935,612.628,344.0,99.4186046511628,False
k141_42820,1322,49.0,52.57186081694402,"Mycobacterium kansasii Kuro-I DNA, complete genome",AP023343,353.845,679.0,72.31222385861561,False
k141_42823,491,50.0,91.24236252545823,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,664.926,448.0,92.85714285714286,True
k141_2906,641,50.0,97.65990639625583,"Mycobacterium tuberculosis strain BLR 9248 2019 chromosome, complete genome",CP115447,1110.36,625.0,99.36,False
k141_42825,647,49.0,69.55177743431221,"Ralstonia solanacearum MAFF 211479 DNA, complete genome",AP024159,216.789,315.0,76.19047619047619,False
k141_42826,392,50.0,89.03061224489795,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,132.932,73.0,100.0,True
k141_2910,834,50.0,91.72661870503596,"Priestia megaterium strain BP01R2 chromosome, complete genome",CP092387,1332.17,758.0,98.94459102902374,False
k141_42828,445,49.0,94.8314606741573,Variovorax paradoxus strain IPSP_MA_2 chromosome,CP091716,553.117,391.0,91.30434782608695,False
k141_42830,350,49.0,100.0,"Ralstonia mannitolilytica strain SN82F48 plasmid pRMAN01, complete sequence",CP010801,465.654,270.0,98.14814814814817,True
k141_83896,539,50.0,86.82745825602969,"Moraxella osloensis strain KSH chromosome, complete genome",CP024180,831.738,468.0,99.35897435897436,True
k141_22867,834,50.0,97.00239808153478,"Corynebacterium singulare strain IBS B52218, complete genome",CP010827,1361.03,809.0,97.28059332509272,True
k141_2918,519,50.0,85.74181117533719,Priestia megaterium strain STB1 chromosome,CP025700,790.26,445.0,99.3258426966292,False
k141_2919,859,0.0,0.0,,,,,,False
k141_2924,432,26.0,100.0,"Paenibacillus dendritiformis isolate ena-SAMPLE-TAB-03-06-2022-11:19:07:959-6672 genome assembly, chromosome: 1",OX216966,613.53,357.0,98.03921568627452,False
k141_93739,320,50.0,88.4375,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,250.151,278.0,79.85611510791367,False
k141_63058,4407,50.0,98.18470614930791,"Microbacterium sp. PAMC22086 chromosome, complete genome",CP080380,7551.99,4347.0,98.48171152518978,True
k141_93740,399,50.0,100.0,"Corynebacterium minutissimum strain FDAARGOS_1196 chromosome, complete genome",CP069533,544.1,326.0,96.93251533742333,True
k141_22875,2023,48.0,95.8477508650519,Micrococcus sp. SL257 chromosome,CP113053,1510.71,1939.0,77.46260959257349,False
k141_2932,697,50.0,89.23959827833572,Priestia megaterium strain B1 chromosome,CP102122,1073.39,622.0,98.2315112540193,False
k141_12655,4490,50.0,88.39643652561247,"Sporomusa termitida strain DSM 4440 chromosome, complete genome",CP036259,423.275,784.0,72.1938775510204,False
k141_22881,671,49.0,100.0,"Cutibacterium acnes TP-CU389 DNA, complete genome",AP019664,1121.18,631.0,99.36608557844691,False
k141_33406,1051,47.0,95.0523311132255,"Pseudomonas aeruginosa strain GIMC5021:PA52Ts17, complete sequence",CP051770,1784.82,999.0,99.5995995995996,True
k141_22882,815,0.0,0.0,,,,,,False
k141_33407,621,45.0,100.0,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,771.325,436.0,99.54128440366972,True
k141_2938,636,50.0,77.9874213836478,"Homo sapiens DNA, sequence_id: unplaced_0047",AP023532,578.364,486.0,86.83127572016461,False
k141_22884,733,50.0,89.63165075034107,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,1145.52,657.0,98.63013698630137,True
k141_22886,461,49.0,100.0,"Streptomyces sp. SGAir0924 chromosome, complete genome",CP027297,725.339,434.0,97.00460829493088,False
k141_113584,337,50.0,92.28486646884274,"Mycobacteroides abscessus subsp. massiliense strain 381 chromosome, complete genome",CP022230,553.117,311.0,99.35691318327974,False
k141_22888,462,49.0,100.0,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,723.536,403.0,99.75186104218362,False
k141_2943,311,50.0,73.63344051446946,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,414.258,229.0,100.0,True
k141_22890,487,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,459.342,377.0,87.26790450928382,True
k141_12662,659,50.0,81.79059180576631,Bacterium BFN5 strain BFN5 chromosome,CP053389,123.915,432.0,66.89814814814815,False
k141_113587,561,50.0,96.96969696969695,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,911.086,537.0,97.57914338919926,True
k141_83920,369,49.0,92.4119241192412,Naegleria fowleri Karachi_NF001 strain,OD957552,497.213,327.0,93.88379204892966,False
k141_2945,327,48.0,78.2874617737003,"Homo sapiens DNA, sequence_id: unplaced_0299",AP023784,398.929,252.0,95.63492063492065,False
k141_22894,690,50.0,96.08695652173913,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,1034.62,663.0,94.57013574660634,True
k141_22896,361,49.0,67.03601108033241,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,437.702,242.0,100.0,False
k141_22897,578,49.0,100.0,Cutibacterium acnes strain A1-14 chromosome,CP013693,872.313,503.0,98.40954274353876,False
k141_103656,434,50.0,89.40092165898618,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,663.123,377.0,98.93899204244032,True
k141_103660,386,0.0,0.0,,,,,,False
k141_22901,474,0.0,0.0,,,,,,False
k141_103663,433,50.0,87.75981524249423,"Tetrasphaera sp. HKS02 chromosome, complete genome",CP046121,223.101,311.0,75.88424437299035,False
k141_83932,572,49.0,94.05594405594404,"Ornithinimicrobium avium strain AMA3305 chromosome, complete genome",CP031229,279.907,279.0,82.43727598566308,False
k141_22905,694,50.0,96.10951008645532,"Rhodococcus erythropolis strain X5 chromosome, complete genome",CP044284,1082.41,667.0,95.952023988006,False
k141_63083,369,47.0,68.83468834688347,"Escherichia coli strain CM13 chromosome, complete genome",CP114893,450.325,254.0,99.21259842519684,False
k141_22907,368,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,495.409,294.0,97.27891156462584,True
k141_22909,355,50.0,90.70422535211269,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,478.277,322.0,92.85714285714286,True
k141_22911,411,50.0,100.0,"Corynebacterium minutissimum strain FDAARGOS_1196 chromosome, complete genome",CP069533,537.789,335.0,95.5223880597015,True
k141_2961,1480,50.0,95.06756756756756,"Priestia megaterium strain 207 chromosome, complete genome",CP109859,2443.95,1407.0,98.50746268656717,False
k141_22913,319,50.0,77.11598746081505,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,387.207,244.0,95.08196721311477,True
k141_33415,359,49.0,89.69359331476323,"Janibacter melonis strain M714 chromosome, complete genome",CP044548,236.626,312.0,79.16666666666667,False
k141_22917,648,50.0,90.4320987654321,"Janibacter indicus strain YFY001 chromosome, complete genome",CP013290,479.179,526.0,80.41825095057034,False
k141_22919,337,50.0,98.21958456973294,"Corynebacterium minutissimum strain FDAARGOS_1196 chromosome, complete genome",CP069533,380.895,223.0,97.75784753363229,True
k141_103672,310,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,435.898,282.0,94.32624113475175,True
k141_2967,436,43.0,83.71559633027523,Naegleria fowleri Karachi_NF001 strain,OD957798,615.333,358.0,98.04469273743015,False
k141_103674,682,50.0,26.09970674486804,"Cellulomonas dongxiuzhuiae strain zg-ZUI157 chromosome, complete genome",CP076023,91.4547,100.0,80.0,False
k141_2970,333,50.0,86.18618618618619,"Mycobacterium avium subsp. avium strain DSM 44156 chromosome, complete genome",CP046507,389.011,250.0,94.4,False
k141_22924,513,50.0,100.0,"Corynebacterium minutissimum strain NCTC10288 genome assembly, chromosome: 1",LS483460,732.552,438.0,97.03196347031964,True
k141_63089,5721,50.0,99.26586261143156,"Staphylococcus hominis strain C34847, complete genome",CP014567,10065.0,5678.0,99.3131384290243,True
k141_22926,456,50.0,95.39473684210526,"Rhodococcus sp. DMU1 chromosome, complete genome",CP050952,403.438,431.0,81.4385150812065,False
k141_2974,314,50.0,79.29936305732484,"Homo sapiens DNA, sequence_id: unplaced_0047",AP023532,291.629,233.0,87.98283261802575,False
k141_83959,374,49.0,96.79144385026738,"Homo sapiens chromosome 5 clone RP11-89G4, complete sequence",AC116366,623.449,345.0,100.0,False
k141_22929,329,50.0,85.71428571428571,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,508.033,281.0,100.0,True
k141_103681,459,49.0,100.0,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,769.521,426.0,100.0,False
k141_22931,879,34.0,91.2400455062571,"Aspergillus puulaauensis MK2 mitochondrial DNA, complete genome",AP024451,1258.23,802.0,94.76309226932668,False
k141_22932,546,50.0,89.37728937728937,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,807.392,489.0,96.7280163599182,True
k141_22935,312,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,372.78,236.0,94.91525423728814,True
